"","Date","Location","Attendees","Event (legacy; see tags)","Tags","Curated","Source","Total Articles","City","State Name","State Code","NAME","STNAME","SUMLEV","STATE","COUNTY","PLACE","COUSUB","CONCIT","PRIMGEO_FLAG","FUNCSTAT","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016","POPESTIMATE2017","POPESTIMATE2018","POPESTIMATE2019"
"53",2020-05-28,"Wilson Park, Vallejo, CA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.timesheraldonline.com/about-100-march-to-vallejo-police-station-to-protest-floyd-death",2,"Wilson Park, Vallejo","California","CA","Vallejo","California","162","06","000","81666","00000","00000",0,"A","115942",115914,116137,116709,117599,118550,119602,120477,120949,121546,121677,121692
"54",2020-05-28,"Brainerd, MN",60,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.brainerddispatch.com/news/6511578-Over-60-gather-at-6th-and-Washington-in-Brainerd-to-protest-racial-injustice",1,"Brainerd","Minnesota","MN","Brainerd","Minnesota","162","27","000","07300","00000","00000",0,"A","13590",13587,13588,13538,13501,13449,13394,13326,13296,13385,13443,13434
"55",2020-05-28,"Boston, MA",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.masslive.com/springfield/2020/05/george-floyds-death-in-minneapolis-prompts-hundreds-to-protest-police-brutality-outside-springfield-police-headquarters.html",1,"Boston","Massachusetts","MA","Boston","Massachusetts","162","25","000","07000","00000","00000",0,"A","617594",617792,621048,630505,642955,653002,662855,670491,679848,687788,691147,692600
"56",2020-05-28,"Johnson City, TN",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.johnsoncitypress.com/law-enforcement/2020/05/29/Black-Lives-Matter-protestors-march-in-Johnson-City-for-second-straight-day.html",1,"Johnson City","Tennessee","TN","Johnson City","Tennessee","162","47","000","38320","00000","00000",0,"A","63152",63383,63528,63951,64370,64706,65106,65497,66140,66164,66759,66906
"57",2020-05-28,"Ann Arbor, MI",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.mlive.com/news/ann-arbor/2020/06/ann-arbor-protesters-decry-violent-police-incidents-in-ypsilanti-township-minnesota.html",2,"Ann Arbor","Michigan","MI","Ann Arbor","Michigan","162","26","000","03000","00000","00000",0,"A","113934",113988,114173,115539,116079,116820,118716,119884,120919,121493,121429,119980
"58",2020-05-28,"Eddy County Courthouse, Carlsbad, NM",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.currentargus.com/story/news/local/2020/06/01/george-floyd-carlsbad-sees-peaceful-protest-wake-death/5307637002/",1,"Eddy County Courthouse, Carlsbad","New Mexico","NM","Carlsbad","New Mexico","162","35","000","12150","00000","00000",0,"A","26138",26251,26276,26339,26761,27728,28187,28949,28875,28862,29254,29810
"59",2020-05-29,"Lincoln Park, Waterloo, IA",500,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://kwwl.com/2020/05/29/hundreds-march-for-george-floyd-in-waterloo/",9,"Lincoln Park, Waterloo","Iowa","IA","Waterloo","Iowa","162","19","000","82425","00000","00000",0,"A","68406",68496,68492,68554,68535,68700,68676,68619,68108,67758,67722,67328
"60",2020-05-29,"Discovery Green, Houston, TX",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://www.oleantimesherald.com/thousands-rally-for-houston-native-george-floyd/video_59781681-ee8c-5458-b3c5-4ffb65df3966.html",39,"Discovery Green, Houston","Texas","TX","Houston","Texas","162","48","000","35000","00000","00000",0,"A","2099451",2095517,2100280,2126032,2161593,2199391,2241826,2286908,2309544,2316750,2318573,2320268
"61",2020-05-29,"Austin, TX",75,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kvue.com/article/news/local/protest-austin-police-department-area-downtown/269-af9e079e-32d6-4967-8f13-62fed32eeedc",17,"Austin","Texas","TX","Austin","Texas","162","48","000","05000","00000","00000",0,"A","790390",801829,806164,828459,854482,875003,901170,921114,939447,951553,962469,978908
"62",2020-05-29,"Milwaukee, WI",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.jsonline.com/story/news/2020/05/30/james-causey-dont-let-looters-obscure-message-change-must-come/5292055002/",27,"Milwaukee","Wisconsin","WI","Milwaukee","Wisconsin","162","55","000","53000","00000","00000",0,"A","594833",594498,594865,597086,598569,599916,600664,600477,596996,593725,591375,590157
"63",2020-05-29,"Atlanta, GA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.ajc.com/news/crime--law/majority-protesters-arrested-last-weekend-were-from-atlanta-figures-show/uberbc97GLizAXDSVgpNEN/",82,"Atlanta","Georgia","GA","Atlanta","Georgia","162","13","000","04000","00000","00000",0,"A","420003",427059,429410,437812,449016,453990,461154,468303,479174,491670,498183,506811
"64",2020-05-29,"City Hall, Louisville, KY",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://apnews.com/8d411463f159e217fed1f7654f9060a0",57,"City Hall, Louisville","Kentucky","KY","Louisville","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2020-05-29,"Lexington, KY",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kentucky.com/news/local/counties/fayette-county/article243109411.html",10,"Lexington","Kentucky","KY","Lexington","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2020-05-29,"Minneapolis, MN",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://minnesota.cbslocal.com/2020/05/29/athletes-organize-take-a-knee-march-over-the-killing-of-george-floyd/",72,"Minneapolis","Minnesota","MN","Minneapolis","Minnesota","162","27","000","43000","00000","00000",0,"A","382578",382603,383067,388052,392768,400070,407067,411030,415079,420925,424903,429606
"67",2020-05-29,"Country Club Plaza, Kansas City, MO",300,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kansascity.com/news/local/article243108071.html",30,"Country Club Plaza, Kansas City","Missouri","MO","Kansas City","Missouri","162","29","000","38000","00000","00000",0,"A","459787",459902,460697,462368,464595,467213,470629,475073,481670,488329,492012,495327
"68",2020-05-29,"Peters Park, Boston, MA",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.bostonherald.com/2020/05/29/minneapolis-george-floyd-police-killing-protested-in-boston/",13,"Peters Park, Boston","Massachusetts","MA","Boston","Massachusetts","162","25","000","07000","00000","00000",0,"A","617594",617792,621048,630505,642955,653002,662855,670491,679848,687788,691147,692600
"69",2020-05-29,"Washington, DC",2000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wusa9.com/article/news/local/dc/george-floyd-protest-dc-white-house-capitol-hill-trump-hotel-highways/65-54c61594-cef6-40d8-9e14-b57adc026d5e",100,"Washington","District of Columbia","DC","Washington","District of Columbia","162","11","000","50000","00000","00000",0,"N","601723",601767,605226,619800,634924,650581,662328,675400,685815,694906,701547,705749
"70",2020-05-29,"Brooklyn, NY",3000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.brooklynpaper.com/attorney-general-to-review-nypd-actions-at-barclays-protest/",61,"Brooklyn","New York","NY","Brooklyn","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2020-05-29,"Millennium Park, Chicago, IL",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.chicagotribune.com/news/breaking/ct-floyd-protest-bean-downtown-20200529-cz2zy4fuvzaova2lmqycdxe5gi-story.html",16,"Millennium Park, Chicago","Illinois","IL","Chicago","Illinois","162","17","000","14000","00000","00000",0,"A","2695598",2695652,2697477,2708114,2719141,2725731,2727066,2724344,2716723,2711069,2701423,2693976
"72",2020-05-29,"East Lake Park, Phoenix, AZ",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.azcentral.com/story/news/local/phoenix-breaking/2020/05/30/phoenix-protesters-gather-second-night-protests/5289925002/",24,"East Lake Park, Phoenix","Arizona","AZ","Phoenix","Arizona","162","04","000","55000","00000","00000",0,"A","1445632",1446691,1449038,1469796,1499274,1526491,1555445,1583690,1612199,1633560,1654675,1680992
"73",2020-05-29,"Des Moines, IA",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.iowastatedaily.com/news/iowa-des-moines-protest-riot-police-george-floyd-derek-chauvin/article_ee7cf8e6-a244-11ea-8156-2748a7495eda.html",23,"Des Moines","Iowa","IA","Des Moines","Iowa","162","19","000","21000","00000","00000",0,"A","203433",204220,205032,207924,210244,212026,214350,215243,216308,216662,215994,214237
"74",2020-05-29,"Foley Square, New York, NY",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.newsday.com/long-island/george-floyd-protests-minneapolis-li-1.45055017",47,"Foley Square, New York","New York","NY","New York","New York","040","36","000","00000","00000","00000",0,"A","19378102",19378144,19399878,19499241,19572932,19624447,19651049,19654666,19633428,19589572,19530351,19453561
"75",2020-05-29,"Martin Luther King Park, Norfolk, VA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wavy.com/news/local-news/norfolk/hundreds-gather-at-norfolk-police-operations-center-to-protest-police-brutality-following-george-floyd-death/",7,"Martin Luther King Park, Norfolk","Virginia","VA","Norfolk","Virginia","162","51","000","57000","00000","00000",0,"A","242803",242827,242999,243655,246149,245468,246576,246457,245680,244543,243585,242742
"76",2020-05-29,"Fort Monroe, Hampton, VA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dailypress.com/news/dp-nw-police-brutality-protests-20200530-mkj7v7fvsrfevj2izeiciah5yu-story.html",11,"Fort Monroe, Hampton","Virginia","VA","Hampton","Virginia","162","51","000","35000","00000","00000",0,"A","137436",137464,137415,136628,137177,137332,137680,136264,135374,134725,134330,134510
"77",2020-05-29,"White Plains, NY",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://westchester.news12.com/story/42188438/your-officers-cannot-act-with-impunity-vigil-held-to-protest-minnesota-death-of-george-floyd",1,"White Plains","New York","NY","White Plains","New York","162","36","000","81677","00000","00000",0,"A","56853",56866,56946,57183,57255,57647,57733,58020,58000,58388,58141,58109
"78",2020-05-29,"San Marcos, TX",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kvue.com/article/news/local/george-floyd-protest-san-marcos/269-a7d8f987-0210-49e6-847c-797f417b6c57",4,"San Marcos","Texas","TX","San Marcos","Texas","162","48","000","65600","00000","00000",0,"A","44894",45139,45267,47687,50010,54403,58983,60446,61726,63526,63688,64776
"79",2020-05-29,"Springfield, MA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wwlp.com/news/local-news/hampden-county/peaceful-protest-in-springfield-to-honor-george-floyd/",2,"Springfield","Massachusetts","MA","Springfield","Massachusetts","162","25","000","67000","00000","00000",0,"A","153060",153132,153569,153773,153933,154056,154376,154582,154028,154207,154329,153606
"80",2020-05-29,"Rochester, MN",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kimt.com/content/news/Hours-after-arrest-of-former-police-officer-protesters-gather-at-Rochester-LEC-570872271.html",2,"Rochester","Minnesota","MN","Rochester","Minnesota","162","27","000","54880","00000","00000",0,"A","106769",106823,107047,108097,108916,110427,111198,112160,114051,115586,117047,118935
"81",2020-05-29,"Windermere, FL",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.orlandosentinel.com/news/crime/os-ne-george-floyd-derek-chauvin-orange-county-house-20200529-wacqubxih5fd7edy2n5p2kbr5i-story.html",5,"Windermere","Florida","FL","Windermere","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2020-05-29,"New London, CT",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.theday.com/article/20200529/NWS01/200529402",1,"New London","Connecticut","CT","New London","Connecticut","162","09","000","52280","00000","00000",0,"A","27620",27620,27612,27621,27565,27352,27203,27014,27001,26953,27012,26858
"83",2020-05-29,"Jackson, MS",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.clarionledger.com/story/news/2020/06/01/jackson-ms-protest-peaceful-gov-reeves-vows-action-against-violence/5309018002/",3,"Jackson","Mississippi","MS","Jackson","Mississippi","162","28","000","36000","00000","00000",0,"A","173514",173551,173698,175149,174822,172927,172014,170901,169022,166823,163772,160628
"84",2020-05-29,"Petal, MS",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://apnews.com/d801ac536d542ac570d3f8c1b470b84f",5,"Petal","Mississippi","MS","Petal","Mississippi","162","28","000","56800","00000","00000",0,"A","10454",10434,10457,10595,10702,10691,10627,10597,10583,10561,10593,10632
"85",2020-05-29,"Las Vegas, NV",400,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.reviewjournal.com/local/the-strip/2-photojournalists-including-review-journal-staffer-arrested-covering-george-floyd-protest-2039655/",36,"Las Vegas","Nevada","NV","Las Vegas","Nevada","162","32","000","40000","00000","00000",0,"A","583756",584489,584576,586606,593275,599551,607976,617487,626538,635262,643228,651319
"86",2020-05-29,"St. Louis, MO",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.stltoday.com/news/local/metro/several-hundred-protesters-gather-in-st-louis-to-protest-deadly-arrest-in-minneapolis/article_1dad790b-137f-5da1-8875-5363540b63ab.html",27,"St. Louis","Missouri","MO","St. Louis","Missouri","162","29","000","65000","00000","00000",0,"A","319294",319289,319336,319344,319416,318476,317399,316010,312633,308233,303419,300576
"87",2020-05-29,"Morgantown, WV",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dominionpost.com/2020/05/29/black-lives-matter-protesters-fight-against-police-brutality-at-morgantowns-public-safety-building/",1,"Morgantown","West Virginia","WV","Morgantown","West Virginia","162","54","000","55756","00000","00000",0,"A","29660",28470,28609,29522,29885,29851,30161,30309,30949,30961,30747,30549
"88",2020-05-29,"City Hall, Memphis, TN",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://dailymemphian.com/article/14459/jim-strickland-george-floyd-memphis-protest",11,"City Hall, Memphis","Tennessee","TN","Memphis","Tennessee","162","47","000","48000","00000","00000",0,"A","646889",651873,652326,655341,658786,657146,654990,654106,652548,650878,651104,651073
"89",2020-05-29,"Burrus Old Mill Park, Blue Springs, MO",10,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://fox4kc.com/news/blue-springs-teens-one-person-protest-inspires-others-growing-even-larger/",1,"Burrus Old Mill Park, Blue Springs","Missouri","MO","Blue Springs","Missouri","162","29","000","06652","00000","00000",0,"A","52575",52593,52657,52754,52977,53149,53462,53998,54387,54861,55126,55829
"90",2020-05-29,"Ann Arbor, MI",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.mlive.com/news/ann-arbor/2020/05/ypsilanti-woman-shown-being-punched-by-deputy-released-from-jail-will-speak-at-friday-protest.html",4,"Ann Arbor","Michigan","MI","Ann Arbor","Michigan","162","26","000","03000","00000","00000",0,"A","113934",113988,114173,115539,116079,116820,118716,119884,120919,121493,121429,119980
"91",2020-05-29,"Columbus, OH",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.cleveland.com/news/2020/05/5-arrested-in-second-night-of-george-floyd-protests-in-columbus.html",17,"Columbus","Ohio","OH","Columbus","Ohio","162","39","000","18000","00000","00000",0,"A","787033",789018,790943,800607,812740,827797,841673,854950,866894,881694,890869,898553
"92",2020-05-29,"Detroit, MI",1500,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.mlive.com/news/2020/05/police-brutality-protests-in-michigan-what-you-need-to-know-from-this-weekends-rallies-riots.html",79,"Detroit","Michigan","MI","Detroit","Michigan","162","26","000","22000","00000","00000",0,"A","713777",713898,711131,705118,700183,691868,682609,679410,677143,674631,672977,670031
"93",2020-05-29,"Terry Schrunk Plaza, Portland, OR",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://apnews.com/5b98554db35171ef461efbb6594285ac",14,"Terry Schrunk Plaza, Portland","Oregon","OR","Portland","Oregon","162","41","000","59000","00000","00000",0,"A","583776",583793,585429,595451,604264,609890,620510,631366,642720,647924,650837,654741
"94",2020-05-29,"Monroe Park, Richmond, VA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wtvr.com/hundreds-gather-in-richmond-to-protest-george-floyds-death",24,"Monroe Park, Richmond","Virginia","VA","Richmond","Virginia","162","51","000","67000","00000","00000",0,"A","204214",204375,204302,206391,210794,213860,217044,220856,225369,227230,229221,230436
"95",2020-05-29,"Bakersfield, CA",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.bakersfield.com/news/man-who-allegedly-drove-car-through-downtown-protesters-arrested/article_36da3f10-a27f-11ea-b65c-df4893d5b24a.html",10,"Bakersfield","California","CA","Bakersfield","California","162","06","000","03526","00000","00000",0,"A","347483",347817,348987,353221,357312,362834,366954,371348,374699,377940,381714,384145
"96",2020-05-29,"City Hall, Portland, ME",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://bangordailynews.com/2020/05/29/news/portland/mainers-take-to-the-street-in-portland-to-protest-the-death-of-george-floyd/",5,"City Hall, Portland","Maine","ME","Portland","Maine","162","23","000","60545","00000","00000",0,"A","66194",66191,66088,66183,66216,66391,66832,66825,66911,66646,66405,66215
"97",2020-05-29,"Oakland, CA",7500,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wsbtv.com/news/trending/police-precinct-overrun-by-protesters-minneapolis/T6EPJMZFNJHGXMRKXDUXRITKTA/",79,"Oakland","California","CA","Oakland","California","162","06","000","53000","00000","00000",0,"A","390724",390765,391406,396086,401104,406648,412901,418211,420947,424382,429056,433031
"98",2020-05-29,"City Hall, San Jose, CA",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.sfgate.com/news/article/9-arrested-in-California-protest-over-George-15303074.php",47,"City Hall, San Jose","California","CA","San Jose","California","162","06","000","68000","00000","00000",0,"A","945942",952528,954940,970369,983530,1001279,1014273,1025980,1030242,1032335,1028020,1021795
"99",2020-05-29,"Downtown, Los Angeles, CA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.latimes.com/california/story/2020-05-30/a-night-of-vandalism-looting-and-despair-in-downtown-this-is-all-depressing",42,"Downtown, Los Angeles","California","CA","Los Angeles","California","162","06","000","44000","00000","00000",0,"A","3792621",3793139,3795512,3820876,3851202,3881622,3909901,3938568,3963226,3975788,3977596,3979576
"100",2020-05-29,"State Capitol, Denver, CO",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://denverite.com/2020/05/29/denver-protest-george-floyd-friday/",41,"State Capitol, Denver","Colorado","CO","Denver","Colorado","162","08","000","20000","00000","00000",0,"A","600158",599825,603359,620530,635163,649391,664582,683285,696159,704961,716265,727211
"101",2020-05-29,"Dallas, TX",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://interactives.dallasnews.com/2020/george-floyd-dallas-rally-and-march-liveblog/",23,"Dallas","Texas","TX","Dallas","Texas","162","48","000","19000","00000","00000",0,"A","1197816",1197658,1200350,1218282,1242115,1258835,1279098,1301329,1323916,1342479,1341802,1343573
"102",2020-05-29,"Fort Worth, TX",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.star-telegram.com/latest-news/article243122191.html",4,"Fort Worth","Texas","TX","Fort Worth","Texas","162","48","000","27000","00000","00000",0,"A","741206",744824,748441,764142,781046,796073,815057,835356,856177,874809,893216,909585
"103",2020-05-29,"Charlotte, NC",250,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wcnc.com/article/news/crime/cmpd-officers-injured-business-vandalized-and-looting-during-friday-protest/275-762f72ef-5533-4bdd-9668-92b014162ad2",29,"Charlotte","North Carolina","NC","Charlotte","North Carolina","162","37","000","12000","00000","00000",0,"A","731424",735607,738444,754829,773264,792047,807400,825668,843117,860002,872514,885708
